bins_loss,bins_sparse_categorical_accuracy,loss,reject_binary_accuracy,reject_loss,val_bins_loss,val_bins_sparse_categorical_accuracy,val_loss,val_reject_binary_accuracy,val_reject_loss,adapt_val_bins_loss,adapt_val_bins_sparse_categorical_accuracy,adapt_val_loss,adapt_val_reject_binary_accuracy,adapt_val_reject_loss
0.053725842386484146,0.5772010087966919,0.15364386141300201,0.9861264824867249,0.04607154056429863,0.04932291433215141,0.6824644804000854,0.11141916364431381,0.99494469165802,0.012667837552726269,6.777064323425293,0.31578946113586426,14.285724639892578,0.7894737124443054,0.7315965294837952
0.0048887161538004875,0.655852735042572,0.01691824570298195,0.9978371858596802,0.007123987190425396,0.051158804446458817,0.5706161260604858,0.11387914419174194,0.9952606558799744,0.011453707702457905,6.872361660003662,0.2631579041481018,14.247730255126953,0.7894737124443054,0.5030068755149841
0.008286560885608196,0.6491533517837524,0.023914728313684464,0.9977316856384277,0.007318247575312853,0.050105221569538116,0.5955766439437866,0.11171543598175049,0.9952606558799744,0.011399218812584877,8.189148902893066,0.31578946113586426,16.924978256225586,0.7894737124443054,0.5466802716255188
0.004520892631262541,0.6620245575904846,0.014246058650314808,0.9978899359703064,0.00519002228975296,0.0640115812420845,0.7327014207839966,0.1409168690443039,0.9946287274360657,0.012760304845869541,9.474076271057129,0.31578946113586426,19.540260314941406,0.7368420958518982,0.5921079516410828
0.001756276935338974,0.7235849499702454,0.008632410317659378,0.9981536865234375,0.005113872233778238,0.033897098153829575,0.7232227325439453,0.08061099797487259,0.9958925843238831,0.012740480713546276,8.81166934967041,0.31578946113586426,18.553438186645508,0.6842105388641357,0.9300990104675293
0.007311378140002489,0.6569077372550964,0.02017250284552574,0.9979426860809326,0.005529546644538641,0.07262329757213593,0.7045813798904419,0.1559477597475052,0.99494469165802,0.010553523898124695,10.528745651245117,0.42105263471603394,21.626468658447266,0.8947368264198303,0.5689767599105835
